intervention,date,loss
VHI_60_SH_60_60,2020-09-10,137.570177044039
VHI_60_SH_60_60,2020-09-11,142.994697140788
VHI_60_SH_60_60,2020-09-12,148.674498169974
VHI_60_SH_60_60,2020-09-13,154.667625624315
VHI_60_SH_60_60,2020-09-14,160.998808745861
VHI_60_SH_60_60,2020-09-15,167.660182815868
VHI_60_SH_60_60,2020-09-16,174.701269842893
VHI_60_SH_60_60,2020-09-17,182.098167485729
VHI_60_SH_60_60,2020-09-18,189.892696113204
VHI_60_SH_60_60,2020-09-19,198.06658307443
VHI_60_SH_60_60,2020-09-20,206.638961288838
VHI_60_SH_60_60,2020-09-21,215.571312440489
VHI_60_SH_60_60,2020-09-22,224.901645195078
VHI_60_SH_60_60,2020-09-23,234.691417450896
VHI_60_SH_60_60,2020-09-24,244.92426019853
VHI_60_SH_60_60,2020-09-25,255.595184249715
VHI_60_SH_60_60,2020-09-26,266.680542688589
VHI_60_SH_60_60,2020-09-27,278.222550237378
VHI_60_SH_60_60,2020-09-28,290.252695934027
VHI_60_SH_60_60,2020-09-29,302.812931101675
VHI_60_SH_60_60,2020-09-30,315.89438990334
VHI_60_SH_60_60,2020-10-01,329.540917807342
VHI_60_SH_60_60,2020-10-02,343.7870373669
VHI_60_SH_60_60,2020-10-03,358.618520039924
VHI_60_SH_60_60,2020-10-04,374.159860316011
VHI_60_SH_60_60,2020-10-05,390.444078701677
VHI_60_SH_60_60,2020-10-06,407.510210574027
VHI_60_SH_60_60,2020-10-07,425.371216661359
VHI_60_SH_60_60,2020-10-08,444.173514700618
VHI_60_SH_60_60,2020-10-09,463.8894953323
VHI_60_SH_60_60,2020-10-10,484.601382333413
VHI_60_SH_60_60,2020-10-11,506.317143385428
VHI_60_SH_60_60,2020-10-12,529.12181423772
VHI_60_SH_60_60,2020-10-13,553.077847831423
VHI_60_SH_60_60,2020-10-14,578.147785148836
VHI_60_SH_60_60,2020-10-15,604.372205295049
VHI_60_SH_60_60,2020-10-16,631.85003797125
VHI_60_SH_60_60,2020-10-17,660.669964502528
VHI_60_SH_60_60,2020-10-18,690.761320615724
VHI_60_SH_60_60,2020-10-19,722.004690516426
VHI_60_SH_60_60,2020-10-20,754.518717553507
VHI_60_SH_60_60,2020-10-21,788.304486547442
VHI_60_SH_60_60,2020-10-22,823.275414919747
VHI_60_SH_60_60,2020-10-23,859.42146894092
VHI_60_SH_60_60,2020-10-24,896.596732129832
VHI_60_SH_60_60,2020-10-25,934.791403394563
VHI_60_SH_60_60,2020-10-26,973.844899010721
VHI_60_SH_60_60,2020-10-27,1013.72060230695
VHI_60_SH_60_60,2020-10-28,1054.20878474779
VHI_60_SH_60_60,2020-10-29,1095.27289740034
VHI_60_SH_60_60,2020-10-30,1136.79332483447
VHI_60_SH_60_60,2020-10-31,1178.57742880345
VHI_60_SH_60_60,2020-11-01,1220.49607847527
VHI_60_SH_60_60,2020-11-02,1262.43199570506
VHI_60_SH_60_60,2020-11-03,1304.19879875632
VHI_60_SH_60_60,2020-11-04,1345.63225958127
VHI_60_SH_60_60,2020-11-05,1386.52148586151
VHI_60_SH_60_60,2020-11-06,1426.77224127999
VHI_60_SH_60_60,2020-11-07,1466.33846409945
VHI_60_SH_60_60,2020-11-08,1505.01061166241
VHI_60_SH_60_60,2020-11-09,1542.61201575757
VHI_60_SH_60_60,2020-11-10,1579.01604527495
VHI_60_SH_60_60,2020-11-11,1614.10907468677
VHI_60_SH_60_60,2020-11-12,1647.68971975256
VHI_60_SH_60_60,2020-11-13,1679.80816244876
VHI_60_SH_60_60,2020-11-14,1710.19903116764
VHI_60_SH_60_60,2020-11-15,1738.96110320196
VHI_60_SH_60_60,2020-11-16,1766.03509530291
VHI_60_SH_60_60,2020-11-17,1791.34147861
VHI_60_SH_60_60,2020-11-18,1814.73947952497
VHI_60_SH_60_60,2020-11-19,1836.20906530928
VHI_60_SH_60_60,2020-11-20,1855.7445329172
VHI_60_SH_60_60,2020-11-21,1873.4292198875
VHI_60_SH_60_60,2020-11-22,1889.21516297691
VHI_60_SH_60_60,2020-11-23,1903.22961393732
VHI_60_SH_60_60,2020-11-24,1915.48172557877
VHI_60_SH_60_60,2020-11-25,1926.02679917352
VHI_60_SH_60_60,2020-11-26,1934.92427047134
VHI_60_SH_60_60,2020-11-27,1942.28336414167
VHI_60_SH_60_60,2020-11-28,1948.02920501443
VHI_60_SH_60_60,2020-11-29,1952.29533569631
VHI_60_SH_60_60,2020-11-30,1955.12187690436
VHI_60_SH_60_60,2020-12-01,1956.74794050283
VHI_60_SH_60_60,2020-12-02,1957.22076328618
VHI_60_SH_60_60,2020-12-03,1956.63216409917
VHI_60_SH_60_60,2020-12-04,1955.16274898591
VHI_60_SH_60_60,2020-12-05,1952.74841737369
VHI_60_SH_60_60,2020-12-06,1949.56196616868
VHI_60_SH_60_60,2020-12-07,1945.77286913309
VHI_60_SH_60_60,2020-12-08,1941.52720084303
VHI_60_SH_60_60,2020-12-09,1936.80214756649
VHI_60_SH_60_60,2020-12-10,1931.73619571325
VHI_60_SH_60_60,2020-12-11,1926.3485142843
VHI_60_SH_60_60,2020-12-12,1920.8842650833
VHI_60_SH_60_60,2020-12-13,1915.35629677332
VHI_60_SH_60_60,2020-12-14,1909.72899168404
VHI_60_SH_60_60,2020-12-15,1904.11432803397
VHI_60_SH_60_60,2020-12-16,1898.55199465321
VHI_60_SH_60_60,2020-12-17,1893.03359213549
VHI_60_SH_60_60,2020-12-18,1887.60570160875
VHI_60_SH_60_60,2020-12-19,1882.34360043445
VHI_60_SH_60_60,2020-12-20,1877.30199380793
VHI_60_SH_60_60,2020-12-21,1872.42679981067
VHI_60_SH_60_60,2020-12-22,1867.7652066282
VHI_60_SH_60_60,2020-12-23,1863.25953584239
VHI_60_SH_60_60,2020-12-24,1858.92335852907
VHI_60_SH_60_60,2020-12-25,1854.81249415953
VHI_60_SH_60_60,2020-12-26,1850.90072103857
VHI_60_SH_60_60,2020-12-27,1846.98536362968
VHI_60_SH_60_60,2020-12-28,1843.15372718489
VHI_60_SH_60_60,2020-12-29,1839.32881632732
VHI_60_SH_60_60,2020-12-30,1835.45614118054
VHI_60_SH_60_60,2020-12-31,1831.53718601534
VHI_60_SH_60_60,2021-01-01,1827.56086794857
VHI_60_SH_60_60,2021-01-02,1823.50072549609
VHI_60_SH_60_60,2021-01-03,1819.41876868767
VHI_60_SH_60_60,2021-01-04,1815.25732821876
VHI_60_SH_60_60,2021-01-05,1811.07286820198
VHI_60_SH_60_60,2021-01-06,1806.62840754159
VHI_60_SH_60_60,2021-01-07,1801.94476449493
VHI_60_SH_60_60,2021-01-08,1796.97935756105
VHI_60_SH_60_60,2021-01-09,1791.67374081706
VHI_60_SH_60_60,2021-01-10,1785.99089402812
VHI_60_SH_60_60,2021-01-11,1779.8945163905
VHI_60_SH_60_60,2021-01-12,1773.40754425932
VHI_60_SH_60_60,2021-01-13,1766.52945430396
VHI_60_SH_60_60,2021-01-14,1759.17772526094
VHI_60_SH_60_60,2021-01-15,1751.26936204822
VHI_60_SH_60_60,2021-01-16,1742.80371462025
VHI_60_SH_60_60,2021-01-17,1733.73902322259
VHI_60_SH_60_60,2021-01-18,1724.00233114649
VHI_60_SH_60_60,2021-01-19,1713.64476340773
VHI_60_SH_60_60,2021-01-20,1702.58502640853
VHI_60_SH_60_60,2021-01-21,1690.86007352792
VHI_60_SH_60_60,2021-01-22,1678.40534690016
VHI_60_SH_60_60,2021-01-23,1665.29968996003
VHI_60_SH_60_60,2021-01-24,1651.4506946922
VHI_60_SH_60_60,2021-01-25,1636.89212513253
VHI_60_SH_60_60,2021-01-26,1571.85003437428
VHI_60_SH_60_60,2021-01-27,1515.67044028741
VHI_60_SH_60_60,2021-01-28,1466.8898919491
VHI_60_SH_60_60,2021-01-29,1424.18485842376
VHI_60_SH_60_60,2021-01-30,1386.34267410753
VHI_60_SH_60_60,2021-01-31,1352.39229849937
VHI_60_SH_60_60,2021-02-01,1321.58806283858
VHI_60_SH_60_60,2021-02-02,1293.24434205208
VHI_60_SH_60_60,2021-02-03,1266.81019425567
VHI_60_SH_60_60,2021-02-04,1241.87920488433
VHI_60_SH_60_60,2021-02-05,1218.01413262866
VHI_60_SH_60_60,2021-02-06,1194.93225467973
VHI_60_SH_60_60,2021-02-07,1172.47193577434
VHI_60_SH_60_60,2021-02-08,1150.40642400261
VHI_60_SH_60_60,2021-02-09,1128.59885264553
VHI_60_SH_60_60,2021-02-10,1106.96372358287
VHI_60_SH_60_60,2021-02-11,1085.43022960843
VHI_60_SH_60_60,2021-02-12,1063.94003103992
VHI_60_SH_60_60,2021-02-13,1042.53326415766
VHI_60_SH_60_60,2021-02-14,1021.16130800205
VHI_60_SH_60_60,2021-02-15,999.76137926272
VHI_60_SH_60_60,2021-02-16,978.311270799064
VHI_60_SH_60_60,2021-02-17,956.868849104448
VHI_60_SH_60_60,2021-02-18,935.477679739823
VHI_60_SH_60_60,2021-02-19,914.092790083914
VHI_60_SH_60_60,2021-02-20,892.760642370662
VHI_60_SH_60_60,2021-02-21,868.674232205456
VHI_60_SH_60_60,2021-02-22,845.294793987129
VHI_60_SH_60_60,2021-02-23,812.810485750841
VHI_60_SH_60_60,2021-02-24,778.894529921912
VHI_60_SH_60_60,2021-02-25,748.161380074109
VHI_60_SH_60_60,2021-02-26,720.060603599048
VHI_60_SH_60_60,2021-02-27,664.253333519184
VHI_60_SH_60_60,2021-02-28,615.529567949513
VHI_60_SH_60_60,2021-03-01,561.227053047096
VHI_60_SH_60_60,2021-03-02,503.111127998716
VHI_60_SH_60_60,2021-03-03,441.290116759848
VHI_60_SH_60_60,2021-03-04,376.533580669183
VHI_60_SH_60_60,2021-03-05,316.748568787792
VHI_60_SH_60_60,2021-03-06,266.061066093022
VHI_60_SH_60_60,2021-03-07,222.551412276608
VHI_60_SH_60_60,2021-03-08,186.188755941236
VHI_60_SH_60_60,2021-03-09,156.674775853913
VHI_60_SH_60_60,2021-03-10,126.733247750212
VHI_60_SH_60_60,2020-01-31,0.000545272927252724
VHI_60_SH_60_60,2020-02-01,0.000979292979326107
VHI_60_SH_60_60,2020-02-02,0.001325474250769
VHI_60_SH_60_60,2020-02-03,0.00160202505947989
VHI_60_SH_60_60,2020-02-04,0.00182321011317705
VHI_60_SH_60_60,2020-02-05,0.00184515715179263
VHI_60_SH_60_60,2020-02-06,0.00187067338104927
VHI_60_SH_60_60,2020-02-07,0.00171409097727346
VHI_60_SH_60_60,2020-02-08,0.0014601185642147
VHI_60_SH_60_60,2020-02-09,0.00135639963194235
VHI_60_SH_60_60,2020-02-10,0.00123673014753606
VHI_60_SH_60_60,2020-02-11,0.00111337857566349
VHI_60_SH_60_60,2020-02-12,0.000830862938758317
VHI_60_SH_60_60,2020-02-13,0.000846556043501984
VHI_60_SH_60_60,2020-02-14,0.000869197884945999
VHI_60_SH_60_60,2020-02-15,0.00090679796276185
VHI_60_SH_60_60,2020-02-16,0.00100343714232576
VHI_60_SH_60_60,2020-02-17,0.0010857303849684
VHI_60_SH_60_60,2020-02-18,0.00117839227358688
VHI_60_SH_60_60,2020-02-19,0.00122484459143412
VHI_60_SH_60_60,2020-02-20,0.00132282112291872
VHI_60_SH_60_60,2020-02-21,0.00146876251039307
VHI_60_SH_60_60,2020-02-22,0.00151908789320605
VHI_60_SH_60_60,2020-02-23,0.0016758215186549
VHI_60_SH_60_60,2020-02-24,0.00196094946772988
VHI_60_SH_60_60,2020-02-25,0.00210453928896226
VHI_70_SH_70_30,2020-02-26,0.00101839542639637
VHI_70_SH_70_30,2020-02-27,0.00231469597118035
VHI_70_SH_70_30,2020-02-28,0.00614940459368949
VHI_70_SH_70_30,2020-02-29,0.0123168976648069
VHI_70_SH_70_30,2020-03-01,0.021322702803034
VHI_70_SH_70_30,2020-03-02,0.0354441808136303
VHI_70_SH_70_30,2020-03-03,0.0597171112066565
VHI_70_SH_70_30,2020-03-04,0.0976352106201732
VHI_70_SH_70_30,2020-03-05,0.153769938082965
VHI_70_SH_70_30,2020-03-06,0.228570616800991
VHI_70_SH_70_30,2020-03-07,0.334587543621878
VHI_70_SH_70_30,2020-03-08,0.481221676092668
VHI_70_SH_70_30,2020-03-09,0.669836673249495
VHI_70_SH_70_30,2020-03-10,0.929351763949773
VHI_70_SH_70_30,2020-03-11,1.27815477535916
VHI_70_SH_70_30,2020-03-12,1.74163441035921
VHI_70_SH_70_30,2020-03-13,2.35210181130409
VHI_70_SH_70_30,2020-03-14,3.1374407749631
VHI_70_SH_70_30,2020-03-15,4.30076054234188
VHI_70_SH_70_30,2020-03-16,5.66190421224546
VHI_70_SH_70_30,2020-03-17,7.33862696150299
VHI_70_SH_70_30,2020-03-18,9.44909215481732
VHI_70_SH_70_30,2020-03-19,12.1136251961493
VHI_70_SH_70_30,2020-03-20,1422.86113622629
VHI_70_SH_70_30,2020-03-21,2587.6842947836
VHI_70_SH_70_30,2020-03-22,4378.23197001047
VHI_70_SH_70_30,2020-03-23,6731.52678137423
VHI_70_SH_70_30,2020-03-24,10292.4574103194
VHI_70_SH_70_30,2020-03-25,14060.5761712523
VHI_70_SH_70_30,2020-03-26,17468.0683792665
VHI_70_SH_70_30,2020-03-27,20422.5980100512
VHI_70_SH_70_30,2020-03-28,23123.3062346962
VHI_70_SH_70_30,2020-03-29,25361.7943285878
VHI_70_SH_70_30,2020-03-30,27341.9895132787
VHI_70_SH_70_30,2020-03-31,29958.3283465659
VHI_70_SH_70_30,2020-04-01,33014.4120415522
VHI_70_SH_70_30,2020-04-02,36676.9882152836
VHI_70_SH_70_30,2020-04-03,40624.5362928393
VHI_70_SH_70_30,2020-04-04,44327.871920009
VHI_70_SH_70_30,2020-04-05,47518.6045036625
VHI_70_SH_70_30,2020-04-06,50350.1073026404
VHI_70_SH_70_30,2020-04-07,52506.4389183279
VHI_70_SH_70_30,2020-04-08,54299.7738726062
VHI_70_SH_70_30,2020-04-09,55728.2659629602
VHI_70_SH_70_30,2020-04-10,56794.6287870186
VHI_70_SH_70_30,2020-04-11,57587.3467638436
VHI_70_SH_70_30,2020-04-12,58218.3750510297
VHI_70_SH_70_30,2020-04-13,58709.7791086922
VHI_70_SH_70_30,2020-04-14,59092.0633487472
VHI_70_SH_70_30,2020-04-15,59377.1235604741
VHI_70_SH_70_30,2020-04-16,59598.1252997169
VHI_70_SH_70_30,2020-04-17,59769.3359049036
VHI_70_SH_70_30,2020-04-18,59900.5583788885
VHI_70_SH_70_30,2020-04-19,58994.0198824898
VHI_70_SH_70_30,2020-04-20,58243.0065716612
VHI_70_SH_70_30,2020-04-21,56893.175881461
VHI_70_SH_70_30,2020-04-22,54969.0453627751
VHI_70_SH_70_30,2020-04-23,51765.5764857836
VHI_70_SH_70_30,2020-04-24,48271.7990436585
VHI_70_SH_70_30,2020-04-25,45077.6480244643
VHI_70_SH_70_30,2020-04-26,42290.3755236817
VHI_70_SH_70_30,2020-04-27,39721.5210605902
VHI_70_SH_70_30,2020-04-28,37587.3625963226
VHI_70_SH_70_30,2020-04-29,35689.8904609804
VHI_70_SH_70_30,2020-04-30,33139.2053043507
VHI_70_SH_70_30,2020-05-01,30135.2536205766
VHI_70_SH_70_30,2020-05-02,26514.091555074
VHI_70_SH_70_30,2020-05-03,22599.4460517174
VHI_70_SH_70_30,2020-05-04,18917.2727580909
VHI_70_SH_70_30,2020-05-05,15736.9329529672
VHI_70_SH_70_30,2020-05-06,12908.5280111126
VHI_70_SH_70_30,2020-05-07,10609.7978011271
VHI_70_SH_70_30,2020-05-08,8562.95479532076
VHI_70_SH_70_30,2020-05-09,6903.78978853995
VHI_70_SH_70_30,2020-05-10,5561.44065772056
VHI_70_SH_70_30,2020-05-11,4477.14736777705
VHI_70_SH_70_30,2020-05-12,3602.45338770477
VHI_70_SH_70_30,2020-05-13,2897.63231590422
VHI_70_SH_70_30,2020-05-14,2330.23497079948
VHI_70_SH_70_30,2020-05-15,1873.84683300084
VHI_70_SH_70_30,2020-05-16,1507.00965730707
VHI_70_SH_70_30,2020-05-17,1212.35594709129
VHI_70_SH_70_30,2020-05-18,975.829263803601
VHI_70_SH_70_30,2020-05-19,786.055457510081
VHI_70_SH_70_30,2020-05-20,633.887169948277
VHI_70_SH_70_30,2020-05-21,511.950238965619
VHI_70_SH_70_30,2020-05-22,414.285679813655
VHI_70_SH_70_30,2020-05-23,336.124445886927
VHI_70_SH_70_30,2020-05-24,273.627451286141
VHI_70_SH_70_30,2020-05-25,223.701553208871
VHI_70_SH_70_30,2020-05-26,183.866529234438
VHI_70_SH_70_30,2020-05-27,152.120242784869
VHI_70_SH_70_30,2020-05-28,126.865654584696
VHI_70_SH_70_30,2020-05-29,106.822097390336
VHI_70_SH_70_30,2020-05-30,90.9517067465105
VHI_70_SH_70_30,2020-05-31,78.4321590463562
VHI_70_SH_70_30,2020-06-01,68.5903164365579
VHI_70_SH_70_30,2020-06-02,60.8956951571247
VHI_70_SH_70_30,2020-06-03,54.9108281939543
VHI_70_SH_70_30,2020-06-04,50.2944724389549
VHI_70_SH_70_30,2020-06-05,46.7628542677579
VHI_70_SH_70_30,2020-06-06,44.1071081728584
VHI_70_SH_70_30,2020-06-07,42.1399724463057
VHI_70_SH_70_30,2020-06-08,40.724251723478
VHI_70_SH_70_30,2020-06-09,39.7372881208741
VHI_70_SH_70_30,2020-06-10,39.0984823870401
VHI_70_SH_70_30,2020-06-11,38.7247935446263
VHI_70_SH_70_30,2020-06-12,38.5541642968681
VHI_70_SH_70_30,2020-06-13,38.5387379930198
VHI_70_SH_70_30,2020-06-14,38.6533247519701
VHI_70_SH_70_30,2020-06-15,38.8493362312327
VHI_70_SH_70_30,2020-06-16,39.1091051985355
VHI_70_SH_70_30,2020-06-17,39.4125000006137
VHI_70_SH_70_30,2020-06-18,39.7550749400389
VHI_70_SH_70_30,2020-06-19,40.1173835648165
VHI_70_SH_70_30,2020-06-20,40.4936388021517
VHI_70_SH_70_30,2020-06-21,40.8760010838451
VHI_70_SH_70_30,2020-06-22,41.2608819244322
VHI_70_SH_70_30,2020-06-23,41.6526230807005
VHI_70_SH_70_30,2020-06-24,42.0441412574714
VHI_70_SH_70_30,2020-06-25,42.4494734688419
VHI_70_SH_70_30,2020-06-26,42.8707089833397
VHI_70_SH_70_30,2020-06-27,43.3154430398344
VHI_70_SH_70_30,2020-06-28,43.776996119186
VHI_70_SH_70_30,2020-06-29,44.2579371823636
VHI_70_SH_70_30,2020-06-30,44.7588074027544
VHI_70_SH_70_30,2020-07-01,45.2741398709021
VHI_70_SH_70_30,2020-07-02,45.815019049166
VHI_70_SH_70_30,2020-07-03,46.3751820520994
VHI_70_SH_70_30,2020-07-04,46.9612267995535
VHI_70_SH_70_30,2020-07-05,47.5772636097447
VHI_70_SH_70_30,2020-07-06,48.235827872921
VHI_70_SH_70_30,2020-07-07,48.9380306736882
VHI_70_SH_70_30,2020-07-08,49.6698278323362
VHI_70_SH_70_30,2020-07-09,50.4316435539513
VHI_70_SH_70_30,2020-07-10,51.2332271680108
VHI_70_SH_70_30,2020-07-11,52.0819717478861
VHI_70_SH_70_30,2020-07-12,52.9845556764665
VHI_70_SH_70_30,2020-07-13,53.9381462637818
VHI_70_SH_70_30,2020-07-14,54.9485834984317
VHI_70_SH_70_30,2020-07-15,56.0106006758277
VHI_70_SH_70_30,2020-07-16,57.1114632479832
VHI_70_SH_70_30,2020-07-17,58.2737882418828
VHI_70_SH_70_30,2020-07-18,59.4855287414295
VHI_70_SH_70_30,2020-07-19,60.7436369206536
VHI_70_SH_70_30,2020-07-20,62.0858974428419
VHI_70_SH_70_30,2020-07-21,63.4961126314397
VHI_70_SH_70_30,2020-07-22,64.9636659479303
VHI_70_SH_70_30,2020-07-23,66.4886016554281
VHI_70_SH_70_30,2020-07-24,68.0932006784872
VHI_70_SH_70_30,2020-07-25,69.7942158115384
VHI_70_SH_70_30,2020-07-26,71.5641692075198
VHI_70_SH_70_30,2020-07-27,73.4021735409604
VHI_70_SH_70_30,2020-07-28,75.3098881137454
VHI_70_SH_70_30,2020-07-29,77.3047990207577
VHI_70_SH_70_30,2020-07-30,79.3974396646113
VHI_70_SH_70_30,2020-07-31,81.6003353620924
VHI_70_SH_70_30,2020-08-01,83.90010462046
VHI_70_SH_70_30,2020-08-02,86.2918285915223
VHI_70_SH_70_30,2020-08-03,88.7865599238221
VHI_70_SH_70_30,2020-08-04,91.4109768100756
VHI_70_SH_70_30,2020-08-05,94.1437789869569
VHI_70_SH_70_30,2020-08-06,97.0033176290926
VHI_70_SH_70_30,2020-08-07,99.9851726359067
VHI_70_SH_70_30,2020-08-08,103.077286390458
VHI_70_SH_70_30,2020-08-09,106.285898577259
VHI_70_SH_70_30,2020-08-10,109.649493657154
VHI_70_SH_70_30,2020-08-11,113.135447489469
VHI_70_SH_70_30,2020-08-12,116.741894609978
VHI_70_SH_70_30,2020-08-13,120.46983970085
VHI_70_SH_70_30,2020-08-14,124.310910485835
VHI_70_SH_70_30,2020-08-15,128.285262116863
VHI_70_SH_70_30,2020-08-16,132.383264369963
VHI_70_SH_70_30,2020-08-17,136.589724394615
VHI_70_SH_70_30,2020-08-18,140.885936167402
VHI_70_SH_70_30,2020-08-19,145.311244301309
VHI_70_SH_70_30,2020-08-20,149.854861554024
VHI_70_SH_70_30,2020-08-21,154.458722665874
VHI_70_SH_70_30,2020-08-22,159.12585784011
VHI_70_SH_70_30,2020-08-23,163.858156145861
VHI_70_SH_70_30,2020-08-24,168.664645803325
VHI_70_SH_70_30,2020-08-25,173.534559625495
VHI_70_SH_70_30,2020-08-26,178.439824892092
VHI_70_SH_70_30,2020-08-27,183.388688278653
VHI_70_SH_70_30,2020-08-28,188.359696931881
VHI_70_SH_70_30,2020-08-29,193.365145570952
VHI_70_SH_70_30,2020-08-30,198.379206139146
VHI_70_SH_70_30,2020-08-31,203.393121286027
VHI_70_SH_70_30,2020-09-01,208.376063236521
VHI_70_SH_70_30,2020-09-02,213.310184074865
VHI_70_SH_70_30,2020-09-03,218.231260249783
VHI_70_SH_70_30,2020-09-04,223.124485122672
VHI_70_SH_70_30,2020-09-05,227.966052714922
VHI_70_SH_70_30,2020-09-06,232.773238879269
VHI_70_SH_70_30,2020-09-07,237.641618028426
VHI_70_SH_70_30,2020-09-08,242.583712644919
VHI_70_SH_70_30,2020-09-09,247.645764570273
VHI_70_SH_70_30,2020-09-10,252.837334687033
VHI_70_SH_70_30,2020-09-11,258.161735834464
VHI_70_SH_70_30,2020-09-12,263.678040145144
VHI_70_SH_70_30,2020-09-13,269.440340941665
VHI_70_SH_70_30,2020-09-14,275.544589907706
VHI_70_SH_70_30,2020-09-15,282.029308147313
VHI_70_SH_70_30,2020-09-16,288.859587085527
VHI_70_SH_70_30,2020-09-17,296.127550843958
VHI_70_SH_70_30,2020-09-18,303.856885626431
VHI_70_SH_70_30,2020-09-19,312.059160512926
VHI_70_SH_70_30,2020-09-20,320.755040595697
VHI_70_SH_70_30,2020-09-21,330.004728440619
VHI_70_SH_70_30,2020-09-22,339.801312244868
VHI_70_SH_70_30,2020-09-23,350.132608850623
VHI_70_SH_70_30,2020-09-24,361.055418408619
VHI_70_SH_70_30,2020-09-25,372.573981259265
VHI_70_SH_70_30,2020-09-26,384.773264677899
VHI_70_SH_70_30,2020-09-27,397.6801792778
VHI_70_SH_70_30,2020-09-28,411.361015802584
VHI_70_SH_70_30,2020-09-29,425.824237000349
VHI_70_SH_70_30,2020-09-30,441.184279202668
VHI_70_SH_70_30,2020-10-01,457.441120041222
VHI_70_SH_70_30,2020-10-02,474.694866162998
VHI_70_SH_70_30,2020-10-03,493.006023153455
VHI_70_SH_70_30,2020-10-04,512.48155574047
VHI_70_SH_70_30,2020-10-05,533.133019087994
VHI_70_SH_70_30,2020-10-06,555.045197255532
VHI_70_SH_70_30,2020-10-07,578.311729202254
VHI_70_SH_70_30,2020-10-08,603.001646292551
VHI_70_SH_70_30,2020-10-09,629.132762716739
VHI_70_SH_70_30,2020-10-10,656.778198655172
VHI_70_SH_70_30,2020-10-11,686.016938676096
VHI_70_SH_70_30,2020-10-12,716.787225754961
VHI_70_SH_70_30,2020-10-13,749.206489908172
VHI_70_SH_70_30,2020-10-14,783.257369186866
VHI_70_SH_70_30,2020-10-15,818.928639005921
VHI_70_SH_70_30,2020-10-16,856.134393610409
VHI_70_SH_70_30,2020-10-17,894.879432762759
VHI_70_SH_70_30,2020-10-18,935.071896337
VHI_70_SH_70_30,2020-10-19,976.572555453482
VHI_70_SH_70_30,2020-10-20,1019.29508089498
VHI_70_SH_70_30,2020-10-21,1063.20647829383
VHI_70_SH_70_30,2020-10-22,1108.08869578458
VHI_70_SH_70_30,2020-10-23,1153.80622982424
VHI_70_SH_70_30,2020-10-24,1200.08248956127
VHI_70_SH_70_30,2020-10-25,1246.77921566686
VHI_70_SH_70_30,2020-10-26,1293.76058242698
VHI_70_SH_70_30,2020-10-27,1340.77938284572
VHI_70_SH_70_30,2020-10-28,1387.66944937968
VHI_70_SH_70_30,2020-10-29,1434.08326405391
VHI_70_SH_70_30,2020-10-30,1479.96701687614
VHI_70_SH_70_30,2020-10-31,1524.9822691921
VHI_70_SH_70_30,2020-11-01,1569.04308147468
VHI_70_SH_70_30,2020-11-02,1611.93317448526
VHI_70_SH_70_30,2020-11-03,1653.38353479977
VHI_70_SH_70_30,2020-11-04,1693.30034142299
VHI_70_SH_70_30,2020-11-05,1731.60915873766
VHI_70_SH_70_30,2020-11-06,1768.17325453309
VHI_70_SH_70_30,2020-11-07,1802.79223677581
VHI_70_SH_70_30,2020-11-08,1835.48563744954
VHI_70_SH_70_30,2020-11-09,1866.08135764248
VHI_70_SH_70_30,2020-11-10,1894.6759839097
VHI_70_SH_70_30,2020-11-11,1921.06992283576
VHI_70_SH_70_30,2020-11-12,1945.23563039608
VHI_70_SH_70_30,2020-11-13,1967.36641995339
VHI_70_SH_70_30,2020-11-14,1987.41100012899
VHI_70_SH_70_30,2020-11-15,2005.37053279357
VHI_70_SH_70_30,2020-11-16,2021.20820436705
VHI_70_SH_70_30,2020-11-17,2035.04616990211
VHI_70_SH_70_30,2020-11-18,2046.89465452359
VHI_70_SH_70_30,2020-11-19,2056.78308842632
VHI_70_SH_70_30,2020-11-20,2064.8422707844
VHI_70_SH_70_30,2020-11-21,2071.17983378477
VHI_70_SH_70_30,2020-11-22,2075.89860647557
VHI_70_SH_70_30,2020-11-23,2079.00393646993
VHI_70_SH_70_30,2020-11-24,2080.58605568546
VHI_70_SH_70_30,2020-11-25,2080.85841270907
VHI_70_SH_70_30,2020-11-26,2079.81699615513
VHI_70_SH_70_30,2020-11-27,2077.49627071141
VHI_70_SH_70_30,2020-11-28,2074.03398080757
VHI_70_SH_70_30,2020-11-29,2069.49497152556
VHI_70_SH_70_30,2020-11-30,2064.12138051435
VHI_70_SH_70_30,2020-12-01,2057.89748371365
VHI_70_SH_70_30,2020-12-02,2050.81581529984
VHI_70_SH_70_30,2020-12-03,2042.97784421896
VHI_70_SH_70_30,2020-12-04,2034.48960567261
VHI_70_SH_70_30,2020-12-05,2025.3984176204
VHI_70_SH_70_30,2020-12-06,2015.74487686942
VHI_70_SH_70_30,2020-12-07,2005.59321748181
VHI_70_SH_70_30,2020-12-08,1995.03948619702
VHI_70_SH_70_30,2020-12-09,1984.16919056147
VHI_70_SH_70_30,2020-12-10,1973.03644753386
VHI_70_SH_70_30,2020-12-11,1961.66277058377
VHI_70_SH_70_30,2020-12-12,1950.13196581727
VHI_70_SH_70_30,2020-12-13,1938.34388350269
VHI_70_SH_70_30,2020-12-14,1926.30321878611
VHI_70_SH_70_30,2020-12-15,1914.13305212604
VHI_70_SH_70_30,2020-12-16,1901.7678456306
VHI_70_SH_70_30,2020-12-17,1889.33877482099
